,classname,confidence,metadata
0,Vorfahrt gewähren,0.25979477,"{'background': {'r': 215, 'g': 112, 'b': 247}, 'polygons': [{'color': {'r': 145, 'g': 230, 'b': 45}, 'position': {'x': 54, 'y': 61}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 126, 'g': 96, 'b': 246}, 'position': {'x': 2, 'y': 21}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 67, 'g': 115, 'b': 201}, 'position': {'x': 17, 'y': 28}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 46, 'g': 61, 'b': 247}, 'position': {'x': 5, 'y': 59}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 106, 'g': 7, 'b': 77}, 'position': {'x': 14, 'y': 17}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 216, 'g': 50, 'b': 66}, 'position': {'x': 61, 'y': 35}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 161, 'g': 190, 'b': 180}, 'position': {'x': 54, 'y': 5}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 88, 'g': 3, 'b': 245}, 'position': {'x': 49, 'y': 24}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 14, 'g': 30, 'b': 110}, 'position': {'x': 62, 'y': 47}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 62, 'g': 126, 'b': 183}, 'position': {'x': 8, 'y': 7}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 29, 'g': 126, 'b': 191}, 'position': {'x': 10, 'y': 41}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 126, 'g': 43, 'b': 69}, 'position': {'x': 18, 'y': 20}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 0, 'g': 199, 'b': 162}, 'position': {'x': 37, 'y': 7}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 235, 'g': 205, 'b': 56}, 'position': {'x': 58, 'y': 44}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 64, 'g': 216, 'b': 126}, 'position': {'x': 1, 'y': 58}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 149, 'g': 140, 'b': 229}, 'position': {'x': 54, 'y': 55}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 220, 'g': 66, 'b': 255}, 'position': {'x': 8, 'y': 61}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 88, 'g': 136, 'b': 158}, 'position': {'x': 47, 'y': 26}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.7071067811865476, 'y': 0.7071067811865475}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -0.7071067811865475, 'y': 0.7071067811865476}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.7071067811865477, 'y': -0.7071067811865475}, {'x': -1.8369701987210297e-16, 'y': -1.0}, {'x': 0.7071067811865474, 'y': -0.7071067811865477}], 'scale': 8.0}]}"
1,Vorfahrt,0.04190022,"{'background': {'r': 254, 'g': 147, 'b': 16}, 'polygons': [{'color': {'r': 62, 'g': 79, 'b': 68}, 'position': {'x': 56, 'y': 51}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 136, 'g': 172, 'b': 221}, 'position': {'x': 26, 'y': 18}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 166, 'g': 0, 'b': 82}, 'position': {'x': 6, 'y': 3}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.7071067811865476, 'y': 0.7071067811865475}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -0.7071067811865475, 'y': 0.7071067811865476}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.7071067811865477, 'y': -0.7071067811865475}, {'x': -1.8369701987210297e-16, 'y': -1.0}, {'x': 0.7071067811865474, 'y': -0.7071067811865477}], 'scale': 8.0}, {'color': {'r': 186, 'g': 162, 'b': 239}, 'position': {'x': 10, 'y': 21}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}]}"
2,Ausschließlich rechts,0.89569461,"{'background': {'r': 37, 'g': 131, 'b': 149}, 'polygons': [{'color': {'r': 32, 'g': 208, 'b': 64}, 'position': {'x': 2, 'y': 19}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 227, 'g': 128, 'b': 237}, 'position': {'x': 56, 'y': 24}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 19, 'g': 65, 'b': 71}, 'position': {'x': 38, 'y': 43}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 18, 'g': 196, 'b': 132}, 'position': {'x': 2, 'y': 33}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 64, 'g': 54, 'b': 219}, 'position': {'x': 14, 'y': 21}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 205, 'g': 249, 'b': 0}, 'position': {'x': 36, 'y': 20}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 87, 'g': 64, 'b': 41}, 'position': {'x': 54, 'y': 9}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 189, 'g': 103, 'b': 39}, 'position': {'x': 51, 'y': 61}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 229, 'g': 155, 'b': 182}, 'position': {'x': 21, 'y': 9}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 20, 'g': 232, 'b': 20}, 'position': {'x': 56, 'y': 2}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 211, 'g': 57, 'b': 145}, 'position': {'x': 12, 'y': 22}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 129, 'g': 5, 'b': 36}, 'position': {'x': 15, 'y': 60}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}]}"
3,Rechts vorbei,0.06432923,"{'background': {'r': 158, 'g': 126, 'b': 147}, 'polygons': [{'color': {'r': 195, 'g': 55, 'b': 203}, 'position': {'x': 55, 'y': 28}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 181, 'g': 125, 'b': 143}, 'position': {'x': 61, 'y': 14}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 58, 'g': 167, 'b': 100}, 'position': {'x': 57, 'y': 46}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 92, 'g': 4, 'b': 62}, 'position': {'x': 44, 'y': 56}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 142, 'g': 29, 'b': 219}, 'position': {'x': 62, 'y': 7}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}]}"
4,Vorfahrt,0.75074595,"{'background': {'r': 136, 'g': 160, 'b': 45}, 'polygons': [{'color': {'r': 179, 'g': 235, 'b': 213}, 'position': {'x': 43, 'y': 21}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 132, 'g': 15, 'b': 53}, 'position': {'x': 44, 'y': 12}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 17, 'g': 235, 'b': 188}, 'position': {'x': 50, 'y': 20}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.7071067811865476, 'y': 0.7071067811865475}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -0.7071067811865475, 'y': 0.7071067811865476}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.7071067811865477, 'y': -0.7071067811865475}, {'x': -1.8369701987210297e-16, 'y': -1.0}, {'x': 0.7071067811865474, 'y': -0.7071067811865477}], 'scale': 8.0}, {'color': {'r': 62, 'g': 136, 'b': 112}, 'position': {'x': 42, 'y': 18}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 137, 'g': 152, 'b': 235}, 'position': {'x': 46, 'y': 39}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 117, 'g': 103, 'b': 147}, 'position': {'x': 43, 'y': 8}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 223, 'g': 141, 'b': 189}, 'position': {'x': 25, 'y': 62}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 215, 'g': 153, 'b': 192}, 'position': {'x': 22, 'y': 41}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 213, 'g': 243, 'b': 180}, 'position': {'x': 48, 'y': 54}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 7, 'g': 11, 'b': 216}, 'position': {'x': 59, 'y': 5}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}], 'scale': 8.0}, {'color': {'r': 97, 'g': 49, 'b': 252}, 'position': {'x': 20, 'y': 52}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 161, 'g': 116, 'b': 101}, 'position': {'x': 50, 'y': 37}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 126, 'g': 211, 'b': 86}, 'position': {'x': 36, 'y': 62}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 170, 'g': 15, 'b': 134}, 'position': {'x': 19, 'y': 63}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 202, 'g': 210, 'b': 146}, 'position': {'x': 43, 'y': 39}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.30901699437494745, 'y': 0.9510565162951535}, {'x': -0.8090169943749473, 'y': 0.5877852522924732}, {'x': -0.8090169943749476, 'y': -0.587785252292473}, {'x': 0.30901699437494723, 'y': -0.9510565162951536}], 'scale': 8.0}, {'color': {'r': 134, 'g': 146, 'b': 13}, 'position': {'x': 11, 'y': 37}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 68, 'g': 126, 'b': 26}, 'position': {'x': 55, 'y': 53}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 237, 'g': 137, 'b': 64}, 'position': {'x': 45, 'y': 26}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.7071067811865476, 'y': 0.7071067811865475}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -0.7071067811865475, 'y': 0.7071067811865476}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.7071067811865477, 'y': -0.7071067811865475}, {'x': -1.8369701987210297e-16, 'y': -1.0}, {'x': 0.7071067811865474, 'y': -0.7071067811865477}], 'scale': 8.0}]}"
5,Vorfahrt,0.39925829,"{'background': {'r': 139, 'g': 8, 'b': 74}, 'polygons': [{'color': {'r': 16, 'g': 255, 'b': 252}, 'position': {'x': 33, 'y': 49}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 193, 'g': 30, 'b': 159}, 'position': {'x': 26, 'y': 10}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 177, 'g': 211, 'b': 1}, 'position': {'x': 31, 'y': 47}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 213, 'g': 233, 'b': 170}, 'position': {'x': 54, 'y': 41}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.7071067811865476, 'y': 0.7071067811865475}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -0.7071067811865475, 'y': 0.7071067811865476}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.7071067811865477, 'y': -0.7071067811865475}, {'x': -1.8369701987210297e-16, 'y': -1.0}, {'x': 0.7071067811865474, 'y': -0.7071067811865477}], 'scale': 8.0}, {'color': {'r': 48, 'g': 194, 'b': 205}, 'position': {'x': 14, 'y': 0}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.5000000000000001, 'y': 0.8660254037844386}, {'x': -0.4999999999999998, 'y': 0.8660254037844387}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.5000000000000004, 'y': -0.8660254037844384}, {'x': 0.5000000000000001, 'y': -0.8660254037844386}], 'scale': 8.0}, {'color': {'r': 58, 'g': 254, 'b': 236}, 'position': {'x': 54, 'y': 19}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.6234898018587336, 'y': 0.7818314824680298}, {'x': -0.22252093395631434, 'y': 0.9749279121818236}, {'x': -0.900968867902419, 'y': 0.43388373911755823}, {'x': -0.9009688679024191, 'y': -0.433883739117558}, {'x': -0.2225209339563146, 'y': -0.9749279121818236}, {'x': 0.6234898018587334, 'y': -0.7818314824680299}], 'scale': 8.0}, {'color': {'r': 34, 'g': 127, 'b': 61}, 'position': {'x': 28, 'y': 0}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -1.8369701987210297e-16, 'y': -1.0}], 'scale': 8.0}, {'color': {'r': 119, 'g': 140, 'b': 194}, 'position': {'x': 6, 'y': 56}, 'edges': [{'x': 1.0, 'y': 0.0}, {'x': 0.7071067811865476, 'y': 0.7071067811865475}, {'x': 6.123233995736766e-17, 'y': 1.0}, {'x': -0.7071067811865475, 'y': 0.7071067811865476}, {'x': -1.0, 'y': 1.2246467991473532e-16}, {'x': -0.7071067811865477, 'y': -0.7071067811865475}, {'x': -1.8369701987210297e-16, 'y': -1.0}, {'x': 0.7071067811865474, 'y': -0.7071067811865477}], 'scale': 8.0}]}"
